"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"DPY30",1252.81279982641,0.519443450228123,0.0787518583867455,6.59595164951116,4.22536623602695e-11,1.32979980788367e-10
"PIBF1",682.687252410336,0.735554224436524,0.1115278471823,6.59525170636721,4.24534976975245e-11,1.33585520401502e-10
"IGF1",31.7210549073541,-1.80326819933436,0.273455158273031,-6.59438355715305,4.27026413446477e-11,1.34345976084814e-10
"ZNF410",62.4237016647605,-0.513067757362021,0.0778063316647234,-6.59416459283661,4.27657058475990e-11,1.3452084804222e-10
"KRT4",9.44060728162448,3.21681142254356,0.487835646157069,6.5940474991609,4.27994676986240e-11,1.346035025576e-10
"C2CD5",1671.04740951488,-0.549934954655205,0.0833994822233568,-6.5939852382104,4.28174301399967e-11,1.34636448016709e-10
"ERMAP",445.688858785993,-0.500373766897488,0.0758992507785756,-6.59260482501008,4.3217582879651e-11,1.35870942819015e-10
"DNAJC18",171.584140319021,-0.622915512226688,0.0944962094729549,-6.59196295492645,4.34048915110119e-11,1.36435966446867e-10
"ANO9",4975.30570712716,1.15630548877954,0.175445688905925,6.59067484638828,4.37831830500108e-11,1.3760101027409e-10
"PWWP2A",735.350116581667,-0.434709254844049,0.0659656435734695,-6.58993426418845,4.40021355960649e-11,1.38264966699989e-10
"TNK2",1943.88414936144,0.771127093249199,0.117022761579303,6.58954790369248,4.41167876395104e-11,1.38601011900999e-10
"ABHD15",719.759482594768,-0.535923013949606,0.0813425096044519,-6.58847405318159,4.44369889078204e-11,1.39582597647045e-10
"NR4A3",183.127603293402,-1.57785022048459,0.23950828201198,-6.58787331790753,4.46171070945200e-11,1.40099430221888e-10
"CTTNBP2NL",1732.04331000053,-0.479849655585178,0.0728382555518161,-6.58787956891443,4.46152291853328e-11,1.40099430221888e-10
"AKAP12",1085.03896378043,-1.62031285401131,0.245965332112937,-6.58756597969395,4.47095321753745e-11,1.40365139160224e-10
"PRNP",2286.85174848497,-0.909116804814185,0.138049455720148,-6.5854428767697,4.53531441970995e-11,1.42360899301177e-10
"DBR1",595.169301473506,0.394305648524207,0.0598788634933029,6.58505565270637,4.54715034257034e-11,1.42707512409149e-10
