"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"EFNA4",907.800780097364,2.2131852141727,0.106310173479359,20.8181883420819,2.9617295781029e-96,6.50205418449947e-94
"XRCC2",297.445425526986,3.18319877050546,0.153010256084779,20.8038261745129,3.99623057686957e-96,8.66993977271196e-94
"DEPDC1",486.798811734179,3.80531866147534,0.183007959301927,20.7931866788226,4.98855552167536e-96,1.06969712064204e-93
"RECQL4",1099.69292025184,3.04511678753551,0.146689058934695,20.7589905453765,1.0168011753577e-95,2.15526787066337e-93
"CDCA8",877.566937364646,3.0670639399807,0.147804929998048,20.7507553369241,1.20680607834314e-95,2.52894441940066e-93
"DEPDC1B",342.070204003119,3.58227797550245,0.172686103453832,20.7444484753238,1.37593307758645e-95,2.85096425660356e-93
"ORC6",346.449268616874,3.05068355013397,0.147414269691456,20.6946285221856,3.87200305655453e-95,7.93373426288023e-93
"KANK3",353.609822334761,-2.78952338202749,0.134953513315413,-20.6702538785176,6.41777936946841e-95,1.30055241046557e-92
"KIF26B",2069.68427501455,3.10358030733305,0.150513875065532,20.6198950494217,1.81952740905644e-94,3.64716358156628e-92
"IGSF9",1282.92361692403,3.38195079292014,0.164239852641347,20.5915357237038,3.26843368001477e-94,6.48098768743573e-92
"SPAG4",715.663710850089,2.93194509000619,0.142394806449058,20.5902529953232,3.35611952485267e-94,6.58406384657534e-92
"TAL1",194.615611312129,-2.81872001605775,0.137329693765628,-20.5252042640413,1.28223400944512e-93,2.48901867033447e-91
"CYYR1",792.737199955842,-2.27274865557285,0.111091889050443,-20.458277152357,5.06983147528937e-93,9.73882939956367e-91
"CD101",299.40653989408,-2.77950065222948,0.13589214978349,-20.453724933029,5.56584751398997e-93,1.05814220624215e-90
"PPP1R14B",4316.49758296178,2.11711488528868,0.103545267477328,20.4462737589842,6.48432943310554e-93,1.2201787660806e-90
"CBLC",901.891142845099,3.23208936994035,0.158362574962892,20.4094267265969,1.37892498332612e-92,2.56856117348657e-90
"MYZAP",186.408183716657,-3.33483425719256,0.163438423311588,-20.4042243532591,1.53375940062925e-92,2.8284057107004e-90
"STARD13",835.701560471439,-2.05833394442828,0.100903478609768,-20.3990384948831,1.70535755571678e-92,3.11371274108645e-90
"SYT12",1380.74013106717,5.70581406401919,0.279771238443231,20.3945698484548,1.86850556785572e-92,3.37814815459092e-90
"CEP55",1029.72982727733,3.25010344515482,0.159446003668936,20.3837247116155,2.33215193985553e-92,4.17545766241513e-90
"EFNA3",268.919546779938,3.08155174978687,0.151543056090722,20.3344965403237,6.36898216028496e-92,1.12933076940207e-89
"ZYG11A",147.929801475287,5.30488690409155,0.260907622580883,20.3324335702266,6.64249717048331e-92,1.16661228877031e-89
"TMEM177",518.552356880075,1.59982289172304,0.0789543426762423,20.2626332826711,2.74861985179694e-91,4.78182063084786e-89
"FOXF1",613.055660689192,-2.727808314485,0.134633387350213,-20.2610093095951,2.84079325839242e-91,4.89598770822567e-89
