"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"DNAH5",2306.18274315107,2.27900826510444,0.180836868654542,12.6025643004143,2.04389667339434e-36,1.97803778058497e-34
"HIST3H2A",1904.83430393567,1.72156081403305,0.136655937102233,12.5977754830011,2.17183720813728e-36,2.09079338810732e-34
"C15ORF41",334.37429864225,-1.32706993445012,0.105430875268599,-12.5871091468152,2.48612519890381e-36,2.38082282791359e-34
"SCARA3",1985.12821251185,-1.77155254326855,0.140868979924734,-12.575888206297,2.86561370234274e-36,2.72994480362245e-34
"TMEM120B",1122.85610063311,0.930355225361056,0.0740289477666171,12.5674516986799,3.18835898916438e-36,3.02167224201065e-34
"PLEKHA2",1187.93365529876,-1.31009749579322,0.104338849657923,-12.5561811356786,3.67653703225271e-36,3.4663679823162e-34
"CFL2",3076.9691480727,-1.46761613362832,0.116895419095315,-12.5549499286337,3.73417399050334e-36,3.50265520309213e-34
"LMO3",500.976434165117,-2.2503648281886,0.1793264007596,-12.5489878715928,4.02623355782646e-36,3.75733867378591e-34
"SEC23A",2175.50815321217,-1.12663064686723,0.0898474696203943,-12.5393697966927,4.54596249980926e-36,4.22082233928991e-34
"AFAP1L2",1144.7079979381,-1.64916061402175,0.131551926591686,-12.5361950732994,4.73174263466764e-36,4.37112649144978e-34
"C8ORF88",110.655601116946,-2.00973345235488,0.160329043669617,-12.5350554481959,4.80025604226433e-36,4.41213483764105e-34
"RAB17",2139.67509679329,1.38680720593146,0.110857266302371,12.5098448860253,6.59528897287465e-36,6.03172153014251e-34
"SLC9A1",3003.29178152789,-0.930232199726987,0.0744994777253684,-12.4864257861801,8.85428242020491e-36,8.05739700238646e-34
"LARGE1",1487.18845096334,-1.22067942407901,0.0978078942577162,-12.4803773084268,9.55328717079924e-36,8.65045423965787e-34
"SMPDL3B",1472.83055450064,1.67876451965146,0.134520652944273,12.4796043054215,9.64648442267524e-36,8.69181510222427e-34
"TRIM61",6.65874017594525,-2.11657675014579,0.169644965287958,-12.4765079031558,1.00289476852338e-35,8.99213147601034e-34
"CBX8",608.805355045497,1.08695557916913,0.0871510377607235,12.4720899153652,1.06008770145035e-35,9.4585678766968e-34
"FOXD1",175.485896635217,3.4951468885649,0.280484093928172,12.4611233372113,1.21644949011515e-35,1.08010085551923e-33
"DUSP19",188.643693388134,-1.14059289926698,0.0919733297529867,-12.4013439801547,2.56976901213904e-35,2.27070748797272e-33
"PLBD1",410.956331019809,-1.52851803679576,0.12326520294248,-12.400239486151,2.60543737773685e-35,2.2803460660651e-33
"C22ORF23",117.185935713354,-1.28924130651089,0.103969109906281,-12.4002341433242,2.60561110823686e-35,2.2803460660651e-33
"MMP26",132.816649616809,3.09935175353271,0.250295318910327,12.3827795382905,3.23926649424059e-35,2.82140111648356e-33
"TSPAN18",1159.55092994251,-1.78489920209259,0.144261350187121,-12.372677780829,3.67366399632688e-35,3.18459659510972e-33
"CAMKK2",19170.5011274466,1.64038531626308,0.132703661181888,12.3612664613278,4.23432544285375e-35,3.65330408845462e-33
"LYVE1",149.428907386025,-2.33799518855169,0.189170066697095,-12.359223789329,4.3433030327644e-35,3.72973501278374e-33
"GOLM1",71035.4928596032,1.76242972799492,0.142658857136459,12.3541556645801,4.62587396676172e-35,3.95382526757189e-33
"RBBP7",6551.75119624081,-0.715952061879035,0.0580278509251545,-12.3380764661177,5.64893360540308e-35,4.80579742215943e-33
"NYNRIN",986.620450326198,-1.91652487940432,0.155602302629295,-12.3168156705896,7.35412059694095e-35,6.22751017771514e-33
"C2ORF72",3556.01458501609,2.35460988730799,0.191222907031741,12.3134300375276,7.66931018084479e-35,6.46448629114434e-33
"EIF4EBP2",6396.75594763433,-0.646881934311461,0.0525535637599122,-12.3090022451513,8.10185657067259e-35,6.79775497863176e-33
"ANO6",2874.51137581272,-1.41575689888715,0.11505115204392,-12.3054560839747,8.46568650553747e-35,7.07058775674821e-33
"SLC26A3",1037.57034028684,-4.73544415761283,0.384958786527049,-12.301171770449,8.92696198960897e-35,7.42195735236081e-33
"C20ORF194",1138.89733958984,-1.17617307947778,0.0956595666679688,-12.2954046359026,9.58754585681468e-35,7.93510412972839e-33
"ARC",131.08745520751,-2.81082739084047,0.228672453412444,-12.2919369993846,1.0007886012637e-34,8.24568662419565e-33
