"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ATP5G2",10938.3853598432,0.570064267087855,0.103251803289186,5.52110712770052,3.36870308017472e-08,1.00811438237869e-07
"CHTOP",3488.84875979095,0.371021486309593,0.0672011266840953,5.52106050325201,3.36959719230701e-08,1.00816670239095e-07
"TRIM26",2718.38031781972,0.408740682283632,0.0740332578550728,5.52104140930528,3.36996342134342e-08,1.00816670239095e-07
"CLEC16A",1214.48411841428,0.489117685444824,0.0886127395622714,5.51972197068914,3.39536448077481e-08,1.01559160120534e-07
"NOLC1",3735.55474288755,0.53461253969905,0.09685544052083,5.51969550522126,3.39587587353236e-08,1.01559160120534e-07
"CYCS",2824.67707660605,0.680942047461505,0.123367285574422,5.51963224521723,3.39709855057381e-08,1.01579371501784e-07
"PDE4D",359.07828719723,-1.29579528456293,0.234770361381527,-5.51941598137731,3.4012816819306e-08,1.01688085050476e-07
"MAP1S",2514.13727186135,0.651243861651747,0.118017901040992,5.51817864838612,3.42531131112735e-08,1.02390018674269e-07
"MGST1",1376.73713252396,1.31454070654718,0.238258762595688,5.51728168242813,3.4428337086435e-08,1.02897242378203e-07
"FBXW5",5020.64214540895,0.755283413829058,0.136897942106729,5.51712759305189,3.44585261138083e-08,1.02970901313383e-07
"PCNX4",1190.22445704347,-0.525637345691796,0.0952975708328619,-5.51574757990093,3.47300440025517e-08,1.03765573001029e-07
"ZNF148",1220.23913672051,-0.504582313314958,0.0914855577747623,-5.51543134881727,3.47925541549541e-08,1.03935621329732e-07
"CYP46A1",35.1353166988082,-1.35014857194726,0.244820756416664,-5.51484519412814,3.49087094770518e-08,1.04265843147811e-07
"TICAM2",1.79008342964003,-1.30876198102157,0.237326674013704,-5.51460128306522,3.49571548456172e-08,1.04393754221437e-07
"C1ORF131",408.415697862427,0.516140446795653,0.0936001070643207,5.51431470522751,3.50141579657471e-08,1.04547176372569e-07
"SACM1L",1029.32620271269,-0.428993184115216,0.0778050569215379,-5.51369282523413,3.5138166210716e-08,1.04900584597244e-07
"C15ORF59",138.840143721905,-1.6282385829677,0.295311999704584,-5.51362147354833,3.5152421565377e-08,1.04926278415054e-07
"ZNF800",435.283708671368,-0.434771301771169,0.0789090189610376,-5.50977958534555,3.59283304948797e-08,1.07225054457325e-07
"DEPTOR",2624.51751843533,1.04136531776098,0.189017633730442,5.50935538239816,3.6015014075643e-08,1.07466487783947e-07
"STEAP3",1634.58751423153,1.13401130639851,0.205841322939392,5.50915282803737,3.60564764824433e-08,1.07572928149917e-07
"LSM5",1184.27035966052,0.58664715375913,0.106509128682699,5.50795186304462,3.63032638659114e-08,1.08291814085323e-07
"MFSD6L",194.028766301736,1.35874083630239,0.246704947788331,5.50755405792742,3.63853697999445e-08,1.08519307006097e-07
"PSMC5",5020.91232608756,0.537015018677022,0.0975191216850781,5.50676635922977,3.65484804549314e-08,1.08988284548138e-07
"BTBD17",11.9387917340264,3.97895098358539,0.722649305508049,5.50606075901235,3.66951927487892e-08,1.09408219150684e-07
"RAD54B",152.90793906385,0.953728777021466,0.173215467625749,5.50602547274878,3.67025446398262e-08,1.0941257690335e-07
"HIST1H4K",3.78546704259372,2.04368380556083,0.371247730997955,5.50490584835949,3.6936561510066e-08,1.10092527286501e-07
"RASA1",698.976043107196,-0.642103151358626,0.116644597795629,-5.5047825916777,3.69624120969796e-08,1.10151901925461e-07
"CCDC43",687.213272224324,0.480621995905557,0.0873213907411045,5.50405796135947,3.71147437657383e-08,1.10588124069392e-07
"MED18",631.861110635475,0.506090023859565,0.0919499964892992,5.50397001829644,3.71332725199795e-08,1.10625587338993e-07
"MYH7B",502.545367169935,2.12812061577138,0.38669285797688,5.50338743494099,3.72562439597366e-08,1.10974139119966e-07
"RIT1",1005.94554947321,0.560859108754942,0.101923558318493,5.50274262405905,3.73928108346406e-08,1.11363068984039e-07
"KCNK3",140.8955596167,-1.87614974132844,0.340973538496339,-5.50233237922826,3.74799506639494e-08,1.1160469438648e-07
"DDIT4",4077.41142765464,1.1958607974149,0.217355031744429,5.50187767827257,3.75767634958489e-08,1.11875041182143e-07
"PLD1",329.654952033726,-0.852542499230918,0.154971686766155,-5.50127908536842,3.77045829863151e-08,1.12237600796603e-07
"CCL2",726.769100148478,-1.33730390696234,0.243116878270837,-5.50066254747051,3.7836675098738e-08,1.12612760768957e-07
"PNRC2",1734.22011192472,-0.436604643647598,0.0793830026330976,-5.49997643280832,3.79842015207655e-08,1.13033730094236e-07
