"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"PHF6",1520.35893629129,0.33449158167789,0.0865665845653737,3.86398034943018,0.000111554199744447,0.000259489037424158
"HIST1H2BG",154.450823564747,0.813774835988647,0.210605012261849,3.8639860810951,0.000111551580759459,0.000259489037424158
"NDUFAF6",623.22600261718,0.349916209837297,0.0905752965106834,3.86326319998328,0.000111882346806656,0.000260219633012792
"WFIKKN2",21.9021743894208,-1.70605424779505,0.441632849345583,-3.86306011956108,0.000111975435898793,0.000260403408119592
"GPM6A",25.6323820062699,-1.31896724564634,0.341600240207863,-3.86114261759227,0.000112857999740148,0.0002624228617811
"TNKS2",4037.98240702845,-0.329787753462768,0.0854173249794815,-3.86090004038393,0.000112970116536618,0.000262650552420271
"C1QB",6731.67349179086,0.837227296482303,0.216871123597507,3.86048304907627,0.000113163091373577,0.000263066153611498
"ITIH6",17.8943582423418,-0.920166965909951,0.238390351571572,-3.85991698004477,0.000113425553835679,0.00026364316546077
"NPTX2",210.361591511144,0.968190073419135,0.25084120148048,3.85977290694199,0.000113492446096213,0.00026376551157796
"PCDHA3",5.14803626128996,-1.29100069461462,0.334518437171612,-3.85928113717785,0.000113721052164685,0.000264263615567823
"AL049779.1",2.48692204761741,0.706877623280607,0.183182942260125,3.85886160883266,0.000113916419037472,0.000264684363309219
"CTSF",1637.49674210612,-0.717296019643395,0.185900447630423,-3.85849538710852,0.000114087220711474,0.000265047935409805
"NDUFA3",1707.09479802346,-0.498932289917781,0.129360450671051,-3.85691521117616,0.000114826970312915,0.000266733032608857
"BPHL",571.704506525042,-0.328971518438122,0.0853131876071995,-3.85604532739743,0.000115236129358548,0.000267649870122
"GBP7",4.70835503348561,1.06747290326527,0.276835861514657,3.8559776808712,0.000115268005173591,0.00026769030145874
"MAOA",3716.7898903822,-0.736610509797877,0.19104770890237,-3.85563644824605,0.00011542892469355,0.000268030367053221
"CNKSR2",31.086850525333,-1.15076739193139,0.298508397162582,-3.85505869472955,0.000115701866608378,0.000268630434933895
"GAREM1",1229.20123062561,-0.520489484058072,0.135060088020921,-3.85376236373731,0.000116316495017373,0.000270023562209715
"WIPI1",1535.48628681388,-0.483276747960919,0.125424877552918,-3.85311715976777,0.000116623551485664,0.000270702414952673
"PTPRM",1042.80515975927,-0.61864319903279,0.160567074565235,-3.85286460943429,0.000116743949754473,0.000270947887400558
"RPL26L1",996.277004837583,0.345192105482155,0.089597836155363,3.85268350547652,0.00011683035956309,0.000271114425264804
"KCNC2",2.44058340088763,-2.76213256919969,0.716991081107772,-3.85239460012824,0.000116968329321291,0.000271400555443006
"ALDH16A1",2990.92583593189,0.37851391379207,0.0982610228099579,3.85212674331852,0.000117096384386951,0.000271663611777725
"RPS3A",17910.2100564706,-0.484551765465998,0.125798046261299,-3.85182266232912,0.000117241917479721,0.000271967146089493
"SLC25A48",75.0525524037728,1.23918076366369,0.321769807631237,3.85114058023692,0.000117568982462539,0.000272691652691726
"KIR2DL3",3.77867851815463,1.48694758489985,0.386206983584627,3.85013127183399,0.000118054534575896,0.000273783529546658
